"seqnames","start","end","V6","geneId","annotation"
"chr3R",9498689,9499314,3.18217,"FBgn0014380","Promoter"
"chr3R",9500335,9502651,55.8933,"FBgn0014380","Promoter"
"chr3R",9504722,9505803,22.6828,"FBgn0037700","Promoter"
"chr3R",9509175,9510247,19.6614,"FBgn0267790","Promoter"
"chr3R",9511242,9512979,9.61365,"FBgn0003205","Promoter"
"chr3R",9514942,9515695,1.45051,"FBgn0014023","Promoter"
"chr3R",9516160,9517097,6.20295,"FBgn0037702","Promoter"
"chr3R",9531718,9533240,32.1176,"FBgn0000244","Promoter"
"chr3R",9540227,9541003,4.85457,"FBgn0000244","Exon (FBtr0082116/FBgn0037705, exon 5 of 9)"
"chr3R",9549286,9549723,4.86705,"FBgn0037705","Exon (FBtr0301248/FBgn0260722, exon 2 of 2)"
"chr3R",9550558,9553631,20.5708,"FBgn0037705","Promoter"
"chr3R",9556984,9557366,2.98357,"FBgn0037709","Exon (FBtr0082067/FBgn0037709, exon 4 of 4)"
"chr3R",9557893,9559448,4.94562,"FBgn0024833","Promoter"
"chr3R",9559849,9560776,5.90329,"FBgn0027950","Promoter"
"chr3R",9562860,9563635,4.97981,"FBgn0037710","Promoter"
"chr3R",9564305,9564884,3.58942,"FBgn0261049","Promoter"
"chr3R",9573126,9574197,10.9892,"FBgn0037715","Promoter"
"chr3R",9574595,9578547,22.4885,"FBgn0027338","Promoter"
"chr3R",9587000,9587690,10.7528,"FBgn0037718","Promoter"
"chr3R",9588111,9589304,6.02024,"FBgn0037718","3' UTR"
"chr3R",9589715,9597121,34.8516,"FBgn0037719","Promoter"
"chr3R",9597850,9599023,4.61305,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 1 of 4)"
"chr3R",9599456,9600004,3.65476,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 1 of 4)"
"chr3R",9600976,9602076,3.62639,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 1 of 4)"
"chr3R",9602855,9603871,7.45549,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 1 of 4)"
"chr3R",9604452,9605887,7.40877,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 1 of 4)"
"chr3R",9606556,9609176,8.62153,"FBgn0037720","5' UTR"
"chr3R",9609768,9610445,4.98204,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 2 of 4)"
"chr3R",9611199,9611676,3.65338,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 2 of 4)"
"chr3R",9612941,9614100,9.84161,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 2 of 4)"
"chr3R",9614732,9615778,4.42695,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 2 of 4)"
"chr3R",9617703,9621132,21.4479,"FBgn0037720","Intron (FBtr0082075/FBgn0037720, intron 2 of 4)"
"chr3R",9621696,9626605,25.9911,"FBgn0037720","Promoter"
"chr3R",9627428,9631079,185.869,"FBgn0005585","Promoter"
"chr3R",9634714,9635226,3.18787,"FBgn0266413","Exon (FBtr0082102/FBgn0003334, exon 3 of 4)"
"chr3R",9636298,9637432,6.55084,"FBgn0003334","Promoter"
"chr3R",9677989,9679246,19.9908,"FBgn0037728","Promoter"
"chr3R",9683666,9685486,45.9622,"FBgn0037730","Promoter"
"chr3R",9685853,9687550,12.7506,"FBgn0037731","Promoter"
"chr3R",9690390,9692778,31.5057,"FBgn0053105","Promoter"
"chr3R",9693261,9694312,12.1194,"FBgn0052939","Promoter"
"chr3R",9695669,9696328,3.26079,"FBgn0052939","Exon (FBtr0346714/FBgn0051352, exon 8 of 11)"
"chr3R",9697172,9697583,4.24869,"FBgn0051352","Exon (FBtr0300564/FBgn0051352, exon 5 of 11)"
"chr3R",9698219,9699645,18.3589,"FBgn0051352","Promoter"
"chr3R",9702362,9705486,77.1872,"FBgn0051352","Promoter"
"chr3R",9707705,9708360,7.35673,"FBgn0051352","Exon (FBtr0082091/FBgn0037734, exon 5 of 9)"
"chr3R",9708756,9709327,4.07291,"FBgn0037734","Exon (FBtr0082091/FBgn0037734, exon 3 of 9)"
"chr3R",9710358,9710920,4.3649,"FBgn0037734","Promoter"
"chr3R",9722285,9722702,3.03989,"FBgn0002431","Exon (FBtr0082090/FBgn0002431, exon 7 of 19)"
"chr3R",9724156,9725528,5.50767,"FBgn0002431","Promoter"
"chr3R",9746296,9747437,21.7582,"FBgn0085438","Promoter"
"chr3R",9748203,9749269,6.88318,"FBgn0005777","Promoter"
"chr3R",9759881,9760713,4.45988,"FBgn0037744","Promoter"
"chr3R",9762173,9763042,19.1588,"FBgn0266720","Promoter"
"chr3R",9766914,9767570,3.80242,"FBgn0024330","Promoter"
"chr3R",9770121,9771393,3.13823,"FBgn0037749","Promoter"
"chr3R",9778081,9779456,14.5561,"FBgn0086663","Promoter"
"chr3R",9779967,9780541,11.9474,"FBgn0037753","Promoter"
"chr3R",9791625,9794433,52.0196,"FBgn0037757","Promoter"
"chr3R",9795040,9795403,3.49906,"FBgn0267819","Promoter"
"chr3R",9798363,9799087,5.1816,"FBgn0037758","3' UTR"
"chr3R",9799455,9800943,7.59477,"FBgn0037758","Promoter"
"chr3R",9804957,9805303,6.40061,"FBgn0037759","Exon (FBtr0334684/FBgn0037760, exon 3 of 4)"
"chr3R",9807320,9809358,7.14463,"FBgn0037760","Promoter"
"chr3R",9849625,9849991,1.78022,"FBgn0037766","Intron (FBtr0082151/FBgn0037766, intron 2 of 2)"
"chr3R",9874632,9876046,29.6327,"FBgn0267336","Promoter"
"chr3R",9878776,9879928,6.30181,"FBgn0266389","Promoter"
"chr3R",9880860,9882277,7.04782,"FBgn0266389","Intron (FBtr0114581/FBgn0267336, intron 1 of 2)"
"chr3R",9885647,9887814,6.83738,"FBgn0266389","Intron (FBtr0114581/FBgn0267336, intron 1 of 2)"
"chr3R",9897532,9898381,11.6398,"FBgn0266389","Intron (FBtr0114581/FBgn0267336, intron 1 of 2)"
"chr3R",9902750,9903246,4.12942,"FBgn0266389","Intron (FBtr0114581/FBgn0267336, intron 1 of 2)"
"chr3R",9912907,9913906,3.39294,"FBgn0267336","Intron (FBtr0114581/FBgn0267336, intron 1 of 2)"
"chr3R",9914898,9915548,2.89048,"FBgn0267336","Intron (FBtr0114581/FBgn0267336, intron 1 of 2)"
"chr3R",9926336,9932150,12.7012,"FBgn0267336","Promoter"
"chr3R",9934464,9937290,10.6918,"FBgn0267336","Intron (FBtr0114581/FBgn0267336, intron 2 of 2)"
"chr3R",9937899,9938263,4.00715,"FBgn0267336","Intron (FBtr0114581/FBgn0267336, intron 2 of 2)"
"chr3R",9939249,9940072,11.5114,"FBgn0267336","Intron (FBtr0114581/FBgn0267336, intron 2 of 2)"
"chr3R",9940720,9942393,4.50486,"FBgn0267336","Intron (FBtr0114581/FBgn0267336, intron 2 of 2)"
"chr3R",9945817,9946167,2.54931,"FBgn0267336","Intron (FBtr0114582/FBgn0267336, intron 4 of 4)"
"chr3R",9946680,9947046,3.75821,"FBgn0267336","Intron (FBtr0114582/FBgn0267336, intron 4 of 4)"
"chr3R",9947668,9948219,7.03265,"FBgn0267336","Intron (FBtr0114582/FBgn0267336, intron 4 of 4)"
"chr3R",9954319,9955727,2.77625,"FBgn0267336","3' UTR"
"chr3R",9960403,9962263,4.56321,"FBgn0037770","Intron (FBtr0112576/FBgn0267336, intron 4 of 6)"
"chr3R",9963093,9963859,8.09841,"FBgn0037770","Intron (FBtr0112576/FBgn0267336, intron 4 of 6)"
"chr3R",9964448,9965218,6.70235,"FBgn0037770","Intron (FBtr0112576/FBgn0267336, intron 4 of 6)"
"chr3R",9966737,9967996,2.11776,"FBgn0037770","Intron (FBtr0112576/FBgn0267336, intron 4 of 6)"
"chr3R",9971026,9971408,4.61955,"FBgn0037770","Intron (FBtr0112576/FBgn0267336, intron 4 of 6)"
"chr3R",9971760,9972152,4.02195,"FBgn0037770","Intron (FBtr0112576/FBgn0267336, intron 4 of 6)"
"chr3R",9981561,9982154,2.38209,"FBgn0037770","Intron (FBtr0112576/FBgn0267336, intron 4 of 6)"
"chr3R",9984063,9985972,11.0029,"FBgn0037770","Promoter"
"chr3R",9986636,9988504,5.28098,"FBgn0037770","Promoter"
"chr3R",10042151,10042937,44.847,"FBgn0053208","Promoter"
"chr3R",10049290,10050078,7.40401,"FBgn0037780","Promoter"
"chr3R",10108448,10109945,6.96506,"FBgn0028734","Promoter"
"chr3R",10122033,10125845,21.7317,"FBgn0001321","Promoter"
"chr3R",10150409,10151346,8.52368,"FBgn0085332","Promoter"
"chr3R",10169980,10170500,15.6662,"FBgn0040238","Promoter"
"chr3R",10186189,10186638,7.39643,"FBgn0037796","Intron (FBtr0110786/FBgn0037796, intron 2 of 9)"
"chr3R",10187641,10188157,1.7083,"FBgn0037796","5' UTR"
"chr3R",10236218,10236968,5.43653,"FBgn0261928","Intron (FBtr0303601/FBgn0261928, intron 2 of 9)"
"chr3R",10264223,10265803,61.7901,"FBgn0262617","Promoter"
"chr3R",10266677,10268415,18.3386,"FBgn0262617","Intron (FBtr0305354/FBgn0262617, intron 1 of 12)"
"chr3R",10269031,10270584,11.3425,"FBgn0262617","Intron (FBtr0305354/FBgn0262617, intron 1 of 12)"
"chr3R",10272726,10273514,3.04109,"FBgn0011970","Intron (FBtr0305354/FBgn0262617, intron 1 of 12)"
"chr3R",10279145,10280159,2.93678,"FBgn0011970","Intron (FBtr0305354/FBgn0262617, intron 1 of 12)"
"chr3R",10281931,10282331,2.6999,"FBgn0262617","Intron (FBtr0305354/FBgn0262617, intron 1 of 12)"
"chr3R",10293552,10294191,4.29252,"FBgn0262617","Exon (FBtr0305354/FBgn0262617, exon 6 of 13)"
"chr3R",10295347,10295968,5.14856,"FBgn0262617","Exon (FBtr0305354/FBgn0262617, exon 7 of 13)"
"chr3R",10296569,10297889,5.53673,"FBgn0262617","Exon (FBtr0305354/FBgn0262617, exon 8 of 13)"
"chr3R",10299411,10299763,3.0109,"FBgn0262617","Exon (FBtr0305354/FBgn0262617, exon 13 of 13)"
"chr3R",10329913,10331403,7.50497,"FBgn0266717","Promoter"
"chr3R",10331841,10332552,2.41689,"FBgn0037809","Promoter"
"chr3R",10350570,10351118,2.81669,"FBgn0015396","Promoter"
"chr3R",10382213,10384100,4.74023,"FBgn0266243","Downstream (1-2kb)"
"chr3R",10385788,10387274,15.0149,"FBgn0266243","Promoter"
"chr3R",10387668,10390809,32.2858,"FBgn0259938","Promoter"
"chr3R",10391936,10393713,10.8904,"FBgn0259938","Intron (FBtr0082246/FBgn0259938, intron 1 of 3)"
"chr3R",10394561,10396282,4.79478,"FBgn0045443","5' UTR"
"chr3R",10397833,10399368,8.67837,"FBgn0045443","3' UTR"
"chr3R",10409138,10412912,30.0428,"FBgn0024957","Promoter"
"chr3R",10414780,10415167,3.83403,"FBgn0037816","Promoter"
"chr3R",10486287,10487359,1.89443,"FBgn0267136","Downstream (<1kb)"
"chr3R",10517254,10518711,7.059,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 11 of 13)"
"chr3R",10519065,10519480,1.82629,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 11 of 13)"
"chr3R",10524765,10525885,3.48342,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 10 of 13)"
"chr3R",10526229,10526636,4.30466,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 10 of 13)"
"chr3R",10527328,10527764,3.03832,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 10 of 13)"
"chr3R",10528278,10528684,2.79537,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 10 of 13)"
"chr3R",10530429,10530787,3.11752,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 9 of 13)"
"chr3R",10537534,10539093,4.85457,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 8 of 13)"
"chr3R",10540390,10540856,2.97298,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 8 of 13)"
"chr3R",10544345,10544881,1.95965,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 8 of 13)"
"chr3R",10545595,10548354,8.67837,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 8 of 13)"
"chr3R",10550259,10552578,7.5865,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 7 of 13)"
"chr3R",10552930,10553847,4.93714,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 7 of 13)"
"chr3R",10555780,10556142,3.0109,"FBgn0263547","Intron (FBtr0082255/FBgn0001235, intron 7 of 13)"
"chr3R",10578717,10579115,4.85457,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 6 of 13)"
"chr3R",10584786,10585150,4.65153,"FBgn0001235","3' UTR"
"chr3R",10585583,10588802,16.0212,"FBgn0001235","3' UTR"
"chr3R",10589536,10590801,8.50512,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 5 of 13)"
"chr3R",10591804,10594497,4.74078,"FBgn0001235","Exon (FBtr0082255/FBgn0001235, exon 4 of 14)"
"chr3R",10595334,10596178,4.29252,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 3 of 13)"
"chr3R",10596518,10597219,3.00053,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 3 of 13)"
"chr3R",10597854,10599543,3.50196,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 3 of 13)"
"chr3R",10600176,10601175,1.68415,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 3 of 13)"
"chr3R",10601951,10602578,5.74908,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 3 of 13)"
"chr3R",10604562,10606792,11.4642,"FBgn0001235","Exon (FBtr0082255/FBgn0001235, exon 2 of 14)"
"chr3R",10607207,10608793,4.85457,"FBgn0001235","Intron (FBtr0082255/FBgn0001235, intron 1 of 13)"
"chr3R",10610104,10614319,18.7767,"FBgn0001235","Promoter"
"chr3R",10686863,10688130,20.1929,"FBgn0262717","Promoter"
"chr3R",10760170,10760923,7.1938,"FBgn0051390","Promoter"
"chr3R",10761416,10762080,5.40423,"FBgn0037831","Promoter"
"chr3R",10767072,10767514,4.04621,"FBgn0010421","Promoter"
"chr3R",10787610,10788038,7.43267,"FBgn0037834","Promoter"
"chr3R",10805300,10805672,9.28221,"FBgn0037836","Distal Intergenic"
"chr3R",10809034,10809482,3.8109,"FBgn0037837","Downstream (2-3kb)"
"chr3R",10815341,10816899,13.2848,"FBgn0037838","Promoter"
"chr3R",10817618,10818944,6.53647,"FBgn0037838","Distal Intergenic"
"chr3R",10826582,10833325,59.7182,"FBgn0261053","Promoter"
"chr3R",10834095,10836134,8.81046,"FBgn0261053","Intron (FBtr0301933/FBgn0261053, intron 1 of 11)"
"chr3R",10837911,10838457,3.93257,"FBgn0261053","Exon (FBtr0301933/FBgn0261053, exon 2 of 12)"
"chr3R",10840437,10840804,4.06315,"FBgn0259740","Intron (FBtr0301933/FBgn0261053, intron 6 of 11)"
"chr3R",10841791,10842336,2.6426,"FBgn0259740","Exon (FBtr0301933/FBgn0261053, exon 7 of 12)"
"chr3R",10842884,10843329,3.34926,"FBgn0259740","Exon (FBtr0301933/FBgn0261053, exon 8 of 12)"
"chr3R",10845964,10846962,2.85878,"FBgn0259740","3' UTR"
"chr3R",10847785,10848327,2.79902,"FBgn0259740","3' UTR"
"chr3R",10849574,10851180,8.81848,"FBgn0259740","Promoter"
"chr3R",10854092,10855730,5.20336,"FBgn0037842","Promoter"
"chr3R",10862902,10864014,16.8445,"FBgn0037846","Promoter"
"chr3R",10867592,10869821,14.7227,"FBgn0037848","Promoter"
"chr3R",10870802,10872279,14.2524,"FBgn0011768","Promoter"
"chr3R",10878531,10879117,1.62246,"FBgn0037850","Promoter"
"chr3R",10879882,10882109,47.3203,"FBgn0037852","Promoter"
"chr3R",10885649,10886830,12.7668,"FBgn0037856","Promoter"
"chr3R",10892097,10893371,6.13908,"FBgn0037855","Promoter"
"chr3R",10894191,10895094,4.34173,"FBgn0037855","Promoter"
"chr3R",10958219,10960886,15.311,"FBgn0037857","Distal Intergenic"
"chr3R",10961356,10963066,3.97709,"FBgn0267121","Distal Intergenic"
"chr3R",11157004,11157450,36.7094,"FBgn0040259","Promoter"
"chr3R",11209036,11211961,57.7506,"FBgn0037873","Promoter"
"chr3R",11212788,11214478,7.89879,"FBgn0037875","Promoter"
"chr3R",11215094,11216322,40.4354,"FBgn0086472","Promoter"
"chr3R",11216800,11217552,4.19815,"FBgn0037876","Promoter"
"chr3R",11220891,11226290,173.473,"FBgn0020910","Promoter"
"chr3R",11227000,11227917,2.68457,"FBgn0037880","Promoter"
"chr3R",11228897,11230411,9.6034,"FBgn0037881","Promoter"
"chr3R",11230938,11231372,3.9956,"FBgn0037881","Promoter"
"chr3R",11233966,11235999,11.7039,"FBgn0037884","Promoter"
"chr3R",11243344,11245966,24.1373,"FBgn0037890","Promoter"
"chr3R",11351914,11353212,27.3962,"FBgn0026063","Promoter"
"chr3R",11372561,11373181,22.9057,"FBgn0004595","Promoter"
"chr3R",11386342,11386798,3.55755,"FBgn0004595","Intron (FBtr0304604/FBgn0004595, intron 5 of 6)"
"chr3R",11408099,11409813,16.7348,"FBgn0264694","Promoter"
"chr3R",11430862,11431451,11.339,"FBgn0037899","Promoter"
"chr3R",11431941,11432668,4.2663,"FBgn0037900","Promoter"
"chr3R",11434530,11435581,9.70387,"FBgn0037901","Promoter"
"chr3R",11557751,11559677,18.7518,"FBgn0037911","Promoter"
"chr3R",11560117,11561183,6.60526,"FBgn0037912","5' UTR"
"chr3R",11561571,11562526,10.6935,"FBgn0037912","Promoter"
"chr3R",11563104,11567647,137.634,"FBgn0037912","Promoter"
"chr3R",11569108,11569644,57.7861,"FBgn0263316","Promoter"
"chr3R",11581754,11582208,4.12197,"FBgn0037917","Promoter"
"chr3R",11588620,11602434,14.0442,"FBgn0037918","Promoter"
"chr3R",11602783,11603576,19.7867,"FBgn0051363","Intron (FBtr0082454/FBgn0051363, intron 2 of 5)"
"chr3R",11603983,11610917,16.5682,"FBgn0051363","Promoter"
"chr3R",11611394,11620983,48.2745,"FBgn0037920","Promoter"
"chr3R",11623633,11624078,3.71567,"FBgn0037922","Promoter"
"chr3R",11628981,11629531,1.7732,"FBgn0037924","Promoter"
"chr3R",11632171,11632950,8.32984,"FBgn0037924","3' UTR"
"chr3R",11635585,11640858,19.3295,"FBgn0262081","Promoter"
"chr3R",11641381,11641895,4.43177,"FBgn0262081","Intron (FBtr0335449/FBgn0262081, intron 1 of 8)"
"chr3R",11644052,11647011,13.7756,"FBgn0262081","Promoter"
"chr3R",11649532,11650568,1.92366,"FBgn0262081","Promoter"
"chr3R",11656097,11658375,10.5142,"FBgn0259227","Promoter"
"chr3R",11661196,11662320,70.426,"FBgn0259227","Intron (FBtr0299789/FBgn0259227, intron 1 of 4)"
"chr3R",11669676,11670043,3.3552,"FBgn0037930","Exon (FBtr0299789/FBgn0259227, exon 2 of 5)"
"chr3R",11674285,11674773,7.28815,"FBgn0037930","Promoter"
"chr3R",11678397,11679624,15.6844,"FBgn0011290","Promoter"
"chr3R",11735629,11736194,7.34752,"FBgn0037942","Promoter"
"chr3R",11747138,11749098,10.0711,"FBgn0037944","Promoter"
"chr3R",11753033,11753602,4.81196,"FBgn0262364","Exon (FBtr0082534/FBgn0017581, exon 6 of 6)"
"chr3R",11754583,11755016,2.88032,"FBgn0262364","Exon (FBtr0082534/FBgn0017581, exon 6 of 6)"
"chr3R",11759447,11760099,3.64369,"FBgn0017581","Promoter"
"chr3R",11761012,11761965,11.8778,"FBgn0017581","Promoter"
"chr3R",11763362,11764464,35.91,"FBgn0017581","Promoter"
"chr3R",11773318,11773782,3.11567,"FBgn0265276","Promoter"
"chr3R",11777228,11779127,41.2571,"FBgn0265276","Promoter"
"chr3R",11815854,11816418,2.81417,"FBgn0051116","3' UTR"
"chr3R",11817201,11821680,24.3823,"FBgn0019624","Promoter"
"chr3R",11823899,11824353,3.12092,"FBgn0037955","Exon (FBtr0082517/FBgn0037956, exon 3 of 3)"
"chr3R",11825966,11826811,4.83359,"FBgn0037955","Intron (FBtr0082517/FBgn0037956, intron 2 of 2)"
"chr3R",11827486,11828862,7.18514,"FBgn0037955","Intron (FBtr0082517/FBgn0037956, intron 2 of 2)"
"chr3R",11829267,11831451,9.17191,"FBgn0037955","Intron (FBtr0082517/FBgn0037956, intron 2 of 2)"
"chr3R",11835913,11836256,2.49919,"FBgn0037955","Intron (FBtr0082517/FBgn0037956, intron 2 of 2)"
"chr3R",11837614,11838118,2.77625,"FBgn0037955","Intron (FBtr0082517/FBgn0037956, intron 2 of 2)"
"chr3R",11846842,11847912,7.36922,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11849340,11850323,11.0148,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11850901,11851336,4.09001,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11854860,11855205,2.17839,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11855743,11857025,13.0662,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11857516,11858227,4.28396,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11859298,11860623,6.61481,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11861036,11861967,3.71571,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11864869,11865548,8.48632,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11866914,11867351,1.71586,"FBgn0037956","Intron (FBtr0082517/FBgn0037956, intron 1 of 2)"
"chr3R",11868472,11870187,78.5504,"FBgn0037956","Promoter"
"chr3R",11876897,11877612,27.3262,"FBgn0003312","Promoter"
"chr3R",11878682,11879216,3.06258,"FBgn0003312","Exon (FBtr0082475/FBgn0003312, exon 4 of 6)"
"chr3R",11883236,11883744,2.56306,"FBgn0051368","Promoter"
"chr3R",11886391,11887159,5.65714,"FBgn0037960","Promoter"
"chr3R",11900417,11900760,1.43148,"FBgn0085336","Exon (FBtr0082513/FBgn0037963, exon 8 of 16)"
"chr3R",11946644,11947843,4.05306,"FBgn0037963","5' UTR"
"chr3R",11948653,11949144,17.3483,"FBgn0037963","Promoter"
"chr3R",11949703,11951292,19.9729,"FBgn0051211","Promoter"
"chr3R",11955284,11956436,7.60195,"FBgn0013275","Promoter"
"chr3R",11958466,11959487,39.2151,"FBgn0013276","Promoter"
"chr3R",11965784,11967206,6.27355,"FBgn0260742","Promoter"
"chr3R",11967784,11968390,10.2832,"FBgn0260743","Promoter"
"chr3R",11973754,11974807,6.57245,"FBgn0260744","Promoter"
"chr3R",11975509,11977261,20.7291,"FBgn0037972","Promoter"
"chr3R",11984833,11993676,134.28,"FBgn0260745","Promoter"
"chr3R",11999182,11999994,30.229,"FBgn0260746","Promoter"
"chr3R",12000335,12004729,23.8218,"FBgn0037976","Promoter"
"chr3R",12009072,12010241,5.13411,"FBgn0037978","Promoter"
"chr3R",12011205,12011541,1.92721,"FBgn0037979","Promoter"
"chr3R",12016066,12016519,2.35759,"FBgn0037980","Promoter"
"chr3R",12024446,12024835,1.84372,"FBgn0051358","Downstream (2-3kb)"
"chr3R",12080791,12081227,6.24188,"FBgn0037989","Promoter"
"chr3R",12120552,12128379,85.6092,"FBgn0037992","Promoter"
"chr3R",12217995,12219495,4.29162,"FBgn0037998","Promoter"
"chr3R",12220076,12220635,3.65476,"FBgn0037998","Promoter"
"chr3R",12221091,12221475,10.8234,"FBgn0037999","Promoter"
"chr3R",12354877,12356221,5.72163,"FBgn0038016","Promoter"
"chr3R",12359876,12360627,32.6502,"FBgn0038017","Promoter"
"chr3R",12361118,12363066,20.1197,"FBgn0065094","Promoter"
"chr3R",12367625,12369620,59.6883,"FBgn0001149","Promoter"
"chr3R",12406820,12408907,13.8564,"FBgn0038039","Promoter"
"chr3R",12409574,12410097,2.18425,"FBgn0038039","Promoter"
"chr3R",12412130,12412694,3.21454,"FBgn0065087","Promoter"
"chr3R",12413051,12413406,2.5119,"FBgn0065087","Promoter"
"chr3R",12422932,12425797,13.6222,"FBgn0004103","Promoter"
"chr3R",12427932,12429154,5.7392,"FBgn0038046","Promoter"
"chr3R",12431125,12433583,22.0534,"FBgn0086134","Promoter"
"chr3R",12434321,12435225,7.51897,"FBgn0038049","Promoter"
"chr3R",12441054,12441860,18.3641,"FBgn0086687","Promoter"
"chr3R",12443575,12445126,9.87078,"FBgn0086687","Promoter"
"chr3R",12449221,12456215,37.9743,"FBgn0038053","Promoter"
"chr3R",12456576,12460113,13.5049,"FBgn0038055","Promoter"
"chr3R",12469072,12470155,18.7908,"FBgn0013277","Distal Intergenic"
"chr3R",12473249,12473839,24.6706,"FBgn0052865","Downstream (1-2kb)"
"chr3R",12474604,12475439,27.8121,"FBgn0052865","Exon (FBtr0082678/FBgn0052865, exon 2 of 2)"
"chr3R",12476242,12477547,41.7658,"FBgn0052865","Promoter"
"chr3R",12479068,12480031,29.414,"FBgn0052865","Promoter"
"chr3R",12487076,12488041,15.8527,"FBgn0052865","Distal Intergenic"
