"seqnames","start","end","V6","geneId"
"chr3L",17801877,17802254,15.5168,"FBgn0052190"
"chr3L",17803945,17805780,190.724,"FBgn0036754"
"chr3L",17844150,17844763,9.16685,"FBgn0036760"
"chr3L",17845681,17846503,35.7208,"FBgn0036761"
"chr3L",17847165,17848995,7.56735,"FBgn0036762"
"chr3L",17906862,17907786,5.83367,"FBgn0036770"
"chr3L",17908415,17908914,3.05503,"FBgn0036771"
"chr3L",17953100,17977229,50.1344,"FBgn0000568"
"chr3L",17998840,17999576,19.1491,"FBgn0000568"
"chr3L",18061352,18061768,2.30367,"FBgn0000568"
"chr3L",18105698,18106208,54.3743,"FBgn0036773"
"chr3L",18106659,18107260,5.04803,"FBgn0036774"
"chr3L",18108117,18109495,12.041,"FBgn0036775"
"chr3L",18138931,18140135,22.7443,"FBgn0020300"
"chr3L",18148028,18149409,21.7402,"FBgn0036780"
"chr3L",18184790,18185740,23.2931,"FBgn0003997"
"chr3L",18194794,18195600,10.246,"FBgn0266769"
"chr3L",18397861,18398761,31.6041,"FBgn0011706"
"chr3L",18621391,18622028,9.34517,"FBgn0013717"
"chr3L",18625948,18626828,25.3875,"FBgn0036801"
"chr3L",18672236,18673176,25.3152,"FBgn0042134"
"chr3L",18681211,18681665,4.47937,"FBgn0036804"
"chr3L",18682471,18683791,7.83125,"FBgn0036805"
"chr3L",18747581,18748171,4.15891,"FBgn0036812"
"chr3L",18749478,18750161,2.90103,"FBgn0036813"
"chr3L",18765424,18766141,13.9843,"FBgn0001078"
"chr3L",18800096,18801339,11.1496,"FBgn0001078"
"chr3L",18819671,18820627,24.5866,"FBgn0036814"
"chr3L",18839744,18840564,37.5316,"FBgn0036816"
"chr3L",18841663,18842276,4.46346,"FBgn0052027"
"chr3L",18866351,18866785,2.57367,"FBgn0036818"
"chr3L",18869374,18869985,5.39114,"FBgn0036820"
"chr3L",18870686,18871468,3.81088,"FBgn0085284"
"chr3L",18890144,18890495,19.3183,"FBgn0036821"
"chr3L",18896177,18896923,12.1875,"FBgn0086661"
"chr3L",18897834,18898305,13.1534,"FBgn0036824"
"chr3L",18899081,18900097,48.8443,"FBgn0036825"
"chr3L",18900870,18902442,6.1999,"FBgn0036826"
"chr3L",18903974,18904793,10.0334,"FBgn0027057"
"chr3L",18905572,18906263,2.95279,"FBgn0036828"
"chr3L",18992381,18992998,3.05418,"FBgn0036837"
"chr3L",18993840,18997086,28.0211,"FBgn0036837"
"chr3L",19044330,19047493,176.708,"FBgn0002945"
"chr3L",19054389,19054820,3.97037,"FBgn0263326"
"chr3L",19063263,19063744,4.97981,"FBgn0036843"
"chr3L",19073086,19073529,4.07796,"FBgn0036844"
"chr3L",19085227,19086551,26.7915,"FBgn0036844"
"chr3L",19091645,19092068,4.29846,"FBgn0036846"
"chr3L",19092825,19093290,4.60402,"FBgn0036846"
"chr3L",19095010,19096182,8.64999,"FBgn0036847"
"chr3L",19096715,19097672,14.1909,"FBgn0036848"
"chr3L",19143737,19146123,9.13044,"FBgn0016797"
"chr3L",19166607,19170750,39.0416,"FBgn0016797"
"chr3L",19260044,19264018,42.8832,"FBgn0026630"
"chr3L",19264472,19265245,3.32198,"FBgn0259720"
"chr3L",19292198,19292543,4.40875,"FBgn0036862"
"chr3L",19294775,19295186,8.46188,"FBgn0028380"
"chr3L",19337137,19337649,21.5434,"FBgn0003089"
"chr3L",19466217,19466916,3.9792,"FBgn0036871"
"chr3L",19475220,19475635,3.36161,"FBgn0036873"
"chr3L",19551133,19553154,9.72358,"FBgn0036886"
"chr3L",19556652,19557044,2.68147,"FBgn0265888"
"chr3L",19557846,19561135,11.6355,"FBgn0265887"
"chr3L",19562216,19568932,154.043,"FBgn0262373"
"chr3L",19585390,19585829,1.92437,"FBgn0036887"
"chr3L",19586340,19586750,4.72465,"FBgn0036888"
"chr3L",19589670,19590137,3.35094,"FBgn0036889"
"chr3L",19596184,19598746,8.4644,"FBgn0005386"
"chr3L",19599316,19599939,4.65605,"FBgn0010417"
"chr3L",19606942,19607591,1.39569,"FBgn0036891"
"chr3L",19617563,19618454,5.12316,"FBgn0260655"
"chr3L",19619227,19619601,1.62594,"FBgn0029094"
"chr3L",19632067,19633109,7.72181,"FBgn0036896"
"chr3L",19634360,19634708,2.6976,"FBgn0036896"
"chr3L",19635298,19635708,36.267,"FBgn0036896"
"chr3L",19641450,19642622,11.753,"FBgn0036897"
"chr3L",19689098,19697413,111.346,"FBgn0261341"
"chr3L",19698757,19708354,54.5445,"FBgn0260653"
"chr3L",19717479,19718268,20.5434,"FBgn0262516"
"chr3L",19748895,19749637,16.6547,"FBgn0261361"
"chr3L",19793061,19793570,8.52017,"FBgn0261360"
"chr3L",19794900,19795274,1.87738,"FBgn0261283"
"chr3L",19806623,19809570,6.10168,"FBgn0024889"
"chr3L",19813104,19813625,4.59862,"FBgn0036910"
"chr3L",19814321,19815894,8.51932,"FBgn0023094"
"chr3L",19818260,19819958,2.84525,"FBgn0013799"
"chr3L",19833478,19834282,26.04,"FBgn0003744"
"chr3L",19836681,19837058,3.00765,"FBgn0001324"
"chr3L",19861165,19861646,4.54535,"FBgn0266982"
"chr3L",19867888,19868706,5.49698,"FBgn0262518"
"chr3L",19869909,19871621,10.4558,"FBgn0036913"
"chr3L",19885647,19888615,8.00249,"FBgn0262519"
"chr3L",19895443,19896386,6.78619,"FBgn0052218"
"chr3L",19896730,19898079,8.86691,"FBgn0052218"
"chr3L",19907138,19911859,21.916,"FBgn0014037"
"chr3L",19915060,19916557,16.4849,"FBgn0028695"
"chr3L",19922643,19923238,7.96095,"FBgn0020887"
"chr3L",19923779,19924453,8.0508,"FBgn0036918"
"chr3L",19924905,19927050,36.4805,"FBgn0036919"
"chr3L",19927553,19929427,21.4479,"FBgn0036920"
"chr3L",19979193,19979677,5.89765,"FBgn0036922"
"chr3L",19992157,19992944,10.9958,"FBgn0036926"
"chr3L",20001307,20002172,11.1721,"FBgn0036928"
"chr3L",20004261,20005224,3.53411,"FBgn0261574"
"chr3L",20103127,20103849,3.1739,"FBgn0036935"
"chr3L",20125139,20126494,4.3649,"FBgn0036939"
"chr3L",20197892,20198333,13.0733,"FBgn0261556"
"chr3L",20226855,20227494,2.15773,"FBgn0260397"
"chr3L",20240052,20241541,11.7362,"FBgn0024814"
"chr3L",20242605,20243476,27.5412,"FBgn0024814"
"chr3L",20302610,20302997,1.71902,"FBgn0036967"
"chr3L",20313700,20314133,8.51876,"FBgn0250791"
"chr3L",20314610,20315217,6.37497,"FBgn0250791"
"chr3L",20317156,20317882,9.59615,"FBgn0262057"
"chr3L",20320032,20320680,3.59442,"FBgn0036969"
"chr3L",20348429,20351349,9.42086,"FBgn0036974"
"chr3L",20355588,20356266,2.55447,"FBgn0024887"
"chr3L",20366769,20368638,48.3942,"FBgn0001259"
"chr3L",20376220,20377012,3.68577,"FBgn0036980"
"chr3L",20386271,20386872,3.61918,"FBgn0011205"
"chr3L",20392703,20393291,3.45676,"FBgn0053969"
"chr3L",20400260,20401691,19.0709,"FBgn0028978"
"chr3L",20404216,20404668,1.39935,"FBgn0267635"
"chr3L",20426641,20427259,7.33306,"FBgn0036987"
"chr3L",20429805,20430921,2.93137,"FBgn0036988"
"chr3L",20432721,20433493,8.84945,"FBgn0284421"
"chr3L",20435226,20436083,7.22946,"FBgn0036990"
"chr3L",20452149,20452572,2.13969,"FBgn0036994"
"chr3L",20454862,20455933,10.1091,"FBgn0082947"
"chr3L",20472583,20473341,16.6784,"FBgn0052428"
"chr3L",20473867,20476288,13.5311,"FBgn0036999"
"chr3L",20493023,20493546,22.9678,"FBgn0037000"
"chr3L",20496198,20497006,9.54187,"FBgn0052425"
"chr3L",20497356,20498374,3.62927,"FBgn0052425"
"chr3L",20509977,20510817,7.2443,"FBgn0052425"
"chr3L",20518776,20519331,4.57077,"FBgn0037007"
"chr3L",20519863,20520296,1.61558,"FBgn0037007"
"chr3L",20524617,20526195,13.7215,"FBgn0037010"
"chr3L",20539988,20540436,15.6178,"FBgn0037012"
"chr3L",20619922,20620618,15.4361,"FBgn0001323"
"chr3L",20692364,20695441,63.8264,"FBgn0001320"
"chr3L",20730502,20747530,62.6141,"FBgn0037016"
"chr3L",20770339,20771005,4.70049,"FBgn0037018"
"chr3L",20771584,20772162,12.7687,"FBgn0016696"
"chr3L",20775843,20778009,8.65183,"FBgn0037019"
"chr3L",20779000,20779814,4.08487,"FBgn0037020"
"chr3L",20785089,20786222,50.1405,"FBgn0037021"
"chr3L",20786675,20788034,3.71794,"FBgn0037022"
"chr3L",20798750,20799934,5.95806,"FBgn0037024"
"chr3L",20807435,20809112,6.82732,"FBgn0037026"
"chr3L",20809951,20810368,2.77146,"FBgn0037027"
"chr3L",20926091,20928012,6.29556,"FBgn0037035"
"chr3L",20928368,20929405,3.94014,"FBgn0037035"
"chr3L",20939623,20949978,65.6466,"FBgn0011591"
"chr3L",20951409,20952135,5.24308,"FBgn0266778"
"chr3L",21005121,21005686,2.99911,"FBgn0263486"
"chr3L",21025930,21027416,15.5576,"FBgn0003415"
"chr3L",21027957,21029801,21.2044,"FBgn0037044"
"chr3L",21030349,21031327,10.6606,"FBgn0037045"
"chr3L",21032089,21033434,9.20545,"FBgn0028402"
"chr3L",21034511,21035170,15.0998,"FBgn0026179"
"chr3L",21058752,21060319,19.7564,"FBgn0026179"
"chr3L",21067707,21068180,16.4756,"FBgn0026179"
"chr3L",21099415,21100404,34.2862,"FBgn0020294"
"chr3L",21135465,21136011,8.62147,"FBgn0037051"
"chr3L",21173088,21173462,5.77672,"FBgn0270926"
"chr3L",21175723,21177421,34.757,"FBgn0021760"
"chr3L",21178013,21178522,3.00317,"FBgn0021760"
"chr3L",21196214,21196653,3.65741,"FBgn0041100"
"chr3L",21197302,21200881,28.3206,"FBgn0053054"
"chr3L",21202516,21202872,3.04771,"FBgn0053054"
"chr3L",21240275,21241271,18.8946,"FBgn0004865"
"chr3L",21266864,21267720,4.00712,"FBgn0037063"
"chr3L",21279690,21280246,10.0224,"FBgn0012034"
"chr3L",21280843,21281391,3.8098,"FBgn0027945"
"chr3L",21286302,21287667,14.5621,"FBgn0259785"
"chr3L",21305196,21305673,4.30417,"FBgn0037071"
"chr3L",21316525,21317785,5.21397,"FBgn0003042"
"chr3L",21342961,21343658,6.89113,"FBgn0037074"
"chr3L",21382390,21383246,31.9623,"FBgn0261258"
"chr3L",21406216,21407481,6.9415,"FBgn0002842"
"chr3L",21412754,21414239,6.12079,"FBgn0267616"
"chr3L",21433492,21434300,9.69295,"FBgn0005694"
"chr3L",21443258,21444070,5.79842,"FBgn0283479"
"chr3L",21444437,21444968,6.75165,"FBgn0283479"
"chr3L",21493336,21499056,33.62,"FBgn0015239"
"chr3L",21506477,21507449,6.94392,"FBgn0264561"
"chr3L",21509970,21510328,2.94388,"FBgn0037092"
"chr3L",21516284,21518795,15.7726,"FBgn0037093"
"chr3L",21523278,21524082,5.62533,"FBgn0037094"
"chr3L",21527418,21527798,4.46943,"FBgn0264469"
"chr3L",21528421,21529148,4.14768,"FBgn0264469"
"chr3L",21532390,21533079,8.18978,"FBgn0029152"
"chr3L",21537216,21539438,47.7381,"FBgn0263911"
"chr3L",21539825,21540981,11.7706,"FBgn0028663"
"chr3L",21554021,21554891,6.98441,"FBgn0037098"
"chr3L",21574647,21575715,4.95013,"FBgn0052441"
"chr3L",21632881,21634375,9.9287,"FBgn0037109"
"chr3L",21641072,21642254,9.87078,"FBgn0052446"
"chr3L",21644899,21645350,12.8819,"FBgn0264711"
"chr3L",21679092,21679510,2.47078,"FBgn0037116"
"chr3L",21705970,21706397,33.1249,"FBgn0052447"
"chr3L",21727469,21728508,5.40071,"FBgn0037120"
"chr3L",21729255,21730558,4.57931,"FBgn0037122"
"chr3L",21739305,21740518,5.37729,"FBgn0037127"
"chr3L",21756650,21757774,4.2149,"FBgn0037131"
"chr3L",21813155,21813567,1.71794,"FBgn0264487"
"chr3L",21821999,21824144,8.11468,"FBgn0037134"
"chr3L",21825130,21828105,6.45863,"FBgn0052448"
"chr3L",21832920,21834492,6.47043,"FBgn0037137"
"chr3L",21840261,21841284,4.34778,"FBgn0037138"
"chr3L",21879508,21880446,24.9491,"FBgn0262737"
"chr3L",21941205,21941781,2.86429,"FBgn0037141"
"chr3L",22070761,22071793,8.94172,"FBgn0027532"
"chr3L",22072805,22074635,62.9023,"FBgn0037150"
"chr3L",22075130,22078270,67.662,"FBgn0000100"
"chr3L",22136056,22136464,10.4607,"FBgn0037153"
"chr3L",22261652,22262775,7.52712,"FBgn0028500"
"chr3L",22263545,22264836,6.11385,"FBgn0015075"
"chr3L",22265293,22266702,12.5064,"FBgn0037156"
"chr3L",22267578,22269773,20.4137,"FBgn0004179"
"chr3L",22286999,22288190,11.4382,"FBgn0011771"
"chr3L",22288720,22291184,6.35931,"FBgn0027086"
"chr3L",22351097,22353025,5.57359,"FBgn0267626"
"chr3L",22361084,22361481,2.11776,"FBgn0267627"
"chr3L",22406716,22407918,35.2576,"FBgn0004449"
"chr3L",22419241,22422055,8.28246,"FBgn0266772"
"chr3L",22465905,22467952,33.8571,"FBgn0037164"
"chr3L",22712113,22713619,22.1066,"FBgn0037181"
"chr3L",22714847,22717276,29.1704,"FBgn0037182"
"chr3L",22717894,22718319,6.27861,"FBgn0052452"
"chr3L",22727018,22727675,5.39114,"FBgn0037184"
"chr3L",22728114,22729063,17.2879,"FBgn0037185"
"chr3L",22738167,22738853,7.84089,"FBgn0037186"
"chr3L",22740034,22740430,5.58586,"FBgn0010830"
"chr3L",22741825,22742783,18.3635,"FBgn0037188"
"chr3L",22749451,22750072,4.63738,"FBgn0052451"
"chr3L",22773504,22775649,17.6147,"FBgn0052451"
"chr3L",22799832,22801202,9.52789,"FBgn0027339"
"chr3L",22823097,22824753,1.71202,"FBgn0027339"
"chr3L",22834000,22836090,5.83001,"FBgn0027339"
"chr3L",22843120,22843495,45.3908,"FBgn0266585"
"chr3L",22847504,22848235,42.6628,"FBgn0052460"
"chr3L",22851433,22851839,2.53816,"FBgn0263345"
"chr3L",22852423,22853285,3.71884,"FBgn0052462"
"chr3L",22863629,22865646,13.7807,"FBgn0053169"
"chr3L",22867386,22868407,19.6077,"FBgn0037199"
"chr3L",22868792,22873633,44.1639,"FBgn0010348"
"chr3L",22876885,22877990,9.78762,"FBgn0044324"
"chr3L",22888655,22889419,4.38976,"FBgn0037203"
"chr3L",23091806,23095495,54.5456,"FBgn0024733"
"chr3L",23149510,23150244,6.06191,"FBgn0266657"
"chr3L",23339472,23340134,8.48775,"FBgn0052230"
"chr3L",23737199,23737733,16.682,"FBgn0040056"
"chr3L",25120908,25121782,5.37729,"FBgn0260008"
"chr3L",26216786,26217204,4.27915,"FBgn0058160"
"chr3L",27082857,27083228,14.4369,"FBgn0063670"
"chr3L",27267305,27269602,35.5303,"FBgn0086533"
"chr3L",27857123,27857865,5.44419,"FBgn0020660"
"chr3R",3586181,3586853,7.23695,"FBgn0010247"
"chr3R",3623283,3624007,6.88739,"FBgn0086378"
"chr3R",3846922,3847378,4.91075,"FBgn0039955"
"chr3R",4130358,4132108,31.03,"FBgn0027341"
"chr3R",4174447,4176907,42.4495,"FBgn0037213"
"chr3R",4183549,4187225,21.951,"FBgn0053294"
"chr3R",4197278,4197820,9.37946,"FBgn0037215"
"chr3R",4214032,4215747,7.05475,"FBgn0037217"
"chr3R",4220985,4221646,7.35379,"FBgn0037218"
"chr3R",4227569,4229114,7.37762,"FBgn0261436"
"chr3R",4231045,4232289,5.57247,"FBgn0037220"
"chr3R",4233740,4234193,4.00712,"FBgn0015331"
"chr3R",4241494,4241832,3.41736,"FBgn0037222"
"chr3R",4307888,4310721,11.2835,"FBgn0027930"
"chr3R",4319695,4321056,17.2959,"FBgn0037234"
"chr3R",4332914,4334021,20.8142,"FBgn0027866"
"chr3R",4336855,4338413,5.31733,"FBgn0037235"
"chr3R",4378870,4380120,41.0319,"FBgn0037239"
"chr3R",4380819,4382461,7.59555,"FBgn0037240"
"chr3R",4387772,4388705,4.36521,"FBgn0003882"
"chr3R",4390427,4391305,7.7957,"FBgn0037241"
"chr3R",4393623,4394305,18.2958,"FBgn0086608"
"chr3R",4396256,4397834,19.7972,"FBgn0037242"
"chr3R",4398702,4399862,5.71736,"FBgn0086605"
"chr3R",4403066,4406328,38.4671,"FBgn0263594"
"chr3R",4428515,4429388,10.8305,"FBgn0037248"
"chr3R",4430098,4434096,21.9655,"FBgn0037249"
"chr3R",4436537,4437065,8.70391,"FBgn0037251"
"chr3R",4437469,4439059,6.54285,"FBgn0037252"
"chr3R",4449134,4453766,24.1314,"FBgn0051522"
"chr3R",4461430,4464723,27.3839,"FBgn0051522"
"chr3R",4465753,4473174,107.091,"FBgn0051523"
"chr3R",4476944,4479141,14.7019,"FBgn0051523"
"chr3R",4485079,4486110,7.99327,"FBgn0037255"
"chr3R",4641942,4643078,6.04656,"FBgn0037262"
"chr3R",4649545,4651829,13.3683,"FBgn0087013"
"chr3R",4652659,4654004,4.31012,"FBgn0037265"
"chr3R",4659470,4663439,77.3638,"FBgn0263346"
"chr3R",4672651,4674509,5.65503,"FBgn0265040"
"chr3R",4691508,4692387,6.53294,"FBgn0053927"
"chr3R",4705339,4706261,6.37742,"FBgn0263346"
"chr3R",4706945,4708330,4.53078,"FBgn0263346"
"chr3R",4712373,4714242,41.0103,"FBgn0037270"
"chr3R",4716949,4732229,135.13,"FBgn0027570"
"chr3R",4738403,4739529,8.71216,"FBgn0026620"
"chr3R",4748353,4748943,3.38113,"FBgn0026620"
"chr3R",4775732,4776724,5.02877,"FBgn0010750"
"chr3R",4803677,4804618,12.7533,"FBgn0260794"
"chr3R",4805637,4806410,1.44878,"FBgn0260794"
"chr3R",4809730,4812049,12.5079,"FBgn0037279"
"chr3R",4813544,4814371,10.5449,"FBgn0037279"
"chr3R",4820378,4821166,17.2263,"FBgn0037282"
"chr3R",4910505,4913303,35.7395,"FBgn0265082"
"chr3R",4947641,4948135,3.63316,"FBgn0004183"
"chr3R",4950974,4952636,13.2225,"FBgn0004436"
"chr3R",4955376,4962480,306.325,"FBgn0250839"
"chr3R",5014578,5015572,11.4037,"FBgn0267145"
"chr3R",5046002,5046808,20.6208,"FBgn0263626"
"chr3R",5052498,5052838,5.12825,"FBgn0267148"
"chr3R",5084200,5088071,69.1736,"FBgn0010313"
"chr3R",5128229,5128709,1.48071,"FBgn0037293"
"chr3R",5215435,5217502,34.2191,"FBgn0259212"
"chr3R",5219686,5221114,13.0795,"FBgn0037297"
"chr3R",5221811,5223319,16.4894,"FBgn0037298"
"chr3R",5226247,5226948,6.05783,"FBgn0037299"
"chr3R",5231229,5232171,16.9125,"FBgn0040208"
"chr3R",5250632,5251687,5.83367,"FBgn0264789"
"chr3R",5257277,5258081,8.63485,"FBgn0264785"
"chr3R",5263429,5264000,4.31886,"FBgn0267443"
"chr3R",5264362,5265305,9.08446,"FBgn0264785"
"chr3R",5276152,5277508,5.43744,"FBgn0051538"
"chr3R",5278924,5280048,9.03051,"FBgn0013576"
"chr3R",5280707,5281174,7.35379,"FBgn0013576"
"chr3R",5286673,5287613,9.77953,"FBgn0013576"
"chr3R",5296139,5296637,2.20572,"FBgn0013576"
"chr3R",5298113,5298492,3.16215,"FBgn0013576"
"chr3R",5300391,5300802,2.40277,"FBgn0037310"
"chr3R",5323428,5323835,4.37439,"FBgn0013576"
"chr3R",5353794,5354740,24.3271,"FBgn0037312"
"chr3R",5355174,5358165,12.7194,"FBgn0250746"
"chr3R",5361137,5361871,4.65786,"FBgn0037315"
"chr3R",5367665,5368297,27.3357,"FBgn0037315"
"chr3R",5371814,5374557,11.2863,"FBgn0003275"
"chr3R",5375460,5376028,4.81196,"FBgn0037317"
"chr3R",5376738,5377807,5.01291,"FBgn0041707"
"chr3R",5387118,5387486,4.33788,"FBgn0037320"
"chr3R",5391281,5393350,40.0924,"FBgn0001311"
"chr3R",5394012,5394652,7.0007,"FBgn0264712"
"chr3R",5403751,5404182,10.1925,"FBgn0037323"
"chr3R",5463463,5464771,20.5893,"FBgn0037327"
"chr3R",5465223,5467031,11.4396,"FBgn0037328"
"chr3R",5467895,5469225,7.29344,"FBgn0037329"
"chr3R",5469814,5470305,2.37522,"FBgn0037330"
"chr3R",5471912,5472487,2.65401,"FBgn0011715"
"chr3R",5475188,5475627,2.71969,"FBgn0037332"
"chr3R",5481495,5483901,10.2256,"FBgn0015402"
"chr3R",5485614,5486740,17.1971,"FBgn0051550"
"chr3R",5516961,5518131,80.6367,"FBgn0010051"
"chr3R",5547031,5547778,13.7953,"FBgn0037336"
"chr3R",5562413,5563400,1.87299,"FBgn0037339"
"chr3R",5564302,5565440,2.4441,"FBgn0037340"
"chr3R",5567641,5568536,15.1396,"FBgn0037342"
"chr3R",5569075,5569995,2.11489,"FBgn0041191"
"chr3R",5571465,5572043,3.45649,"FBgn0023023"
"chr3R",5585669,5588161,15.3541,"FBgn0037344"
"chr3R",5590400,5591346,5.14509,"FBgn0014366"
"chr3R",5591771,5593308,23.8319,"FBgn0283535"
"chr3R",5593966,5602234,106.673,"FBgn0037347"
"chr3R",5611682,5613040,8.24034,"FBgn0017550"
"chr3R",5613447,5615828,13.7268,"FBgn0019637"
"chr3R",5620680,5626792,35.1586,"FBgn0037350"
"chr3R",5632415,5633152,3.22364,"FBgn0051549"
"chr3R",5633604,5635226,9.86551,"FBgn0037354"
"chr3R",5637332,5638627,12.0138,"FBgn0037356"
"chr3R",5647064,5648607,12.2796,"FBgn0027951"
"chr3R",5649250,5652508,40.7999,"FBgn0262125"
"chr3R",5653145,5654849,18.7991,"FBgn0037358"
"chr3R",5655589,5657812,5.35524,"FBgn0037359"
"chr3R",5658210,5659928,23.1203,"FBgn0037360"
"chr3R",5660733,5661977,13.8884,"FBgn0046222"
"chr3R",5664196,5664955,3.67651,"FBgn0267809"
"chr3R",5668043,5669268,9.29939,"FBgn0010772"
"chr3R",5669695,5670828,11.6236,"FBgn0037363"
"chr3R",5684070,5685486,46.1196,"FBgn0037364"
"chr3R",5734031,5734490,1.92898,"FBgn0037368"
"chr3R",5736791,5737875,11.999,"FBgn0037370"
"chr3R",5742553,5743859,19.8742,"FBgn0027497"
"chr3R",5755703,5756189,4.8233,"FBgn0037372"
"chr3R",5757509,5758874,4.33063,"FBgn0266672"
"chr3R",5779232,5781105,27.612,"FBgn0027608"
"chr3R",5781483,5782875,9.86391,"FBgn0037375"
"chr3R",5789547,5794089,18.7546,"FBgn0037377"
"chr3R",5794836,5795819,7.35379,"FBgn0037379"
"chr3R",5813391,5813951,16.3441,"FBgn0261561"
"chr3R",5823429,5824360,19.6905,"FBgn0037383"
"chr3R",5861591,5862289,3.76846,"FBgn0037391"
"chr3R",5999584,6008700,149.669,"FBgn0003261"
"chr3R",6089447,6101429,429.89,"FBgn0026077"
"chr3R",6111902,6113533,6.08081,"FBgn0046875"
"chr3R",6156231,6157252,8.0958,"FBgn0051559"
"chr3R",6198646,6200850,26.6838,"FBgn0037409"
"chr3R",6208595,6209336,3.97037,"FBgn0037410"
"chr3R",6210483,6211488,35.7594,"FBgn0037410"
"chr3R",6248882,6249786,6.65894,"FBgn0037414"
"chr3R",6259936,6263188,47.7506,"FBgn0037416"
"chr3R",6299092,6299451,6.18708,"FBgn0040279"
"chr3R",6300105,6306112,69.587,"FBgn0037424"
"chr3R",6311688,6313059,28.3609,"FBgn0037427"
"chr3R",6329882,6333088,22.7145,"FBgn0037428"
"chr3R",6335273,6337777,17.5962,"FBgn0037429"
"chr3R",6339956,6345814,44.3518,"FBgn0037430"
"chr3R",6351075,6352559,14.6039,"FBgn0267698"
"chr3R",6366492,6368067,16.3939,"FBgn0261641"
"chr3R",6369053,6369957,5.97044,"FBgn0037439"
"chr3R",6371491,6373622,15.1808,"FBgn0037440"
"chr3R",6379440,6379806,3.92686,"FBgn0027514"
"chr3R",6380530,6381473,14.487,"FBgn0010282"
"chr3R",6383016,6383393,2.58636,"FBgn0037442"
"chr3R",6404485,6405924,48.0162,"FBgn0037443"
"chr3R",6406862,6408022,13.5898,"FBgn0264495"
"chr3R",6455378,6456359,5.82327,"FBgn0037445"
"chr3R",6457313,6457748,3.11922,"FBgn0037446"
"chr3R",6646888,6648199,13.7345,"FBgn0010355"
"chr3R",6656387,6657418,8.34257,"FBgn0026566"
"chr3R",6657820,6660122,36.4732,"FBgn0024912"
"chr3R",6686495,6687219,3.25253,"FBgn0004777"
"chr3R",6815434,6816458,31.1381,"FBgn0261503"
"chr3R",6819774,6821208,154.703,"FBgn0026162"
"chr3R",6821732,6823094,153.442,"FBgn0000003"
"chr3R",7066152,7067946,14.0689,"FBgn0037465"
"chr3R",7071922,7074366,16.5636,"FBgn0037467"
"chr3R",7074861,7077487,19.6418,"FBgn0037468"
"chr3R",7077967,7080331,20.5065,"FBgn0010774"
"chr3R",7082260,7083473,19.1854,"FBgn0037469"
"chr3R",7085082,7090843,494.147,"FBgn0003884"
"chr3R",7093984,7095037,13.9716,"FBgn0040670"
"chr3R",7107032,7108495,32.9853,"FBgn0261238"
"chr3R",7109915,7110515,4.04621,"FBgn0267566"
"chr3R",7122164,7124141,39.5343,"FBgn0261238"
"chr3R",7124653,7125116,8.33383,"FBgn0037472"
"chr3R",7125467,7126108,9.00974,"FBgn0037472"
"chr3R",7129615,7130026,42.7484,"FBgn0051494"
"chr3R",7130488,7131084,36.1414,"FBgn0051491"
"chr3R",7150137,7150839,11.0547,"FBgn0250732"
"chr3R",7151440,7151783,5.08842,"FBgn0011020"
"chr3R",7154666,7155023,3.15012,"FBgn0037481"
"chr3R",7162794,7163242,29.9113,"FBgn0002306"
"chr3R",7185957,7186609,7.38782,"FBgn0037482"
"chr3R",7186984,7187972,16.4345,"FBgn0086372"
"chr3R",7474398,7475164,120.093,"FBgn0065099"
"chr3R",7490838,7491708,38.5378,"FBgn0015569"
